Date,User,Tweet
2022-09-30 22:57:47+00:00,douchey7,@brainchildguru @CJstillyoung @wlmaish @ChoooCole I'm not wrong though as global warming is supported by the scientific literature and empirical data.
2022-09-30 22:57:41+00:00,TheSpinDr7,@EndWokeness She is a disgrace.  There is no race in a natural disaster.  There is only need.
2022-09-30 22:57:38+00:00,BrooksPepper1,"@RyanAFournier She will also drive what’s left of the Democratic Party to the conservatives. Using racism to pick winners and losers after a natural disaster only shows their moral character. 

Shocking from Veep Throat"
2022-09-30 22:57:12+00:00,sassylilnugget,"The crazy thing about when a natural disaster strikes your area is that some people get to resume their normal lives the next day, while people less than a mile away are dealing with complete devastation. I’m so incredibly lucky to be the former"
2022-09-30 22:57:01+00:00,TavisComee,@Christi42365101 @BillyJonesGolf @NickAdamsinUSA Imagining using abnormal weather patterns to try and disprove global warming
2022-09-30 22:56:50+00:00,Maws_Mate,"@TheDog63440016 no! it’s climate change

hang on…now it’s global warming

oops..it’s changed again to climate change"
2022-09-30 22:56:41+00:00,ASwan1728,"@JeffOnTheRight They realized that attacking a governor after a natural disaster is bad optics.
That is all."
2022-09-30 22:56:33+00:00,altapwdr,"@KyleClark The lack of connecting the dots between global warming, loss of ability to live in places previously habitable, and the needs  of refugees is just stunning. No one is an island."
2022-09-30 22:56:31+00:00,Dean_Winnipeg,@PierrePoilievre @RobertMerasty Yeah I’m sure indigenous people are big supporters of pollution and global warming.
2022-09-30 22:55:45+00:00,GeraldKutney,"@ChrisMartzWX Chris ... forgetting the stats for a minute ... do you agree that global warming should increase the intensity and frequency of hurricanes?

#ClimateBrawl #ClimateCrisis #ClimateEmergency"
2022-09-30 22:55:26+00:00,harrys_hiatus,Harry is bragging about the dangers of global warming all the time
2022-09-30 22:55:07+00:00,GloegePeter,"@royalsociety I hope the Royal Society takes special public note of the recent death of one of its most prescient members, James Lovelock. As a student of earth science, climate change and global warming I believe him the best to exist in understanding &amp; explaining these subjects"
2022-09-30 22:55:04+00:00,mhill0425,"@Jetson77 @gloria_mcmahon @SenWhitehouse 1 and 2 were also debunked in every other natural disaster. 
Again, I’m not saying not to help, but it isn’t a lack of empathy to point out that these people get massive federal assistance every time a disaster hits just to  vote against that for other people"
2022-09-30 22:55:03+00:00,douglasrasbash,"@WaterVole While appreciating the sentiment, it’s our addiction to consumerism causes global warming and that addiction is also global - including Pakistan."
2022-09-30 22:54:59+00:00,ANIMABSORBER,I’m starving but there’s a natural disaster on top of my house.
2022-09-30 22:54:48+00:00,phaedrusrules,@PamelaHensley22 We can walk and chew gum at the same time. It is not time to desert the world and let Putin run amuck. A question for you: Do you support socialism now? I support the Federal government and the rest of America helping out in a natural disaster.
2022-09-30 22:54:32+00:00,thinkcriticalli,"@monkiiee01 @camo613 @Squeegekid55 @CTVNews thought we were talking about food.  warmer waters will be able to harbor more life.  Coral reef around australia is thriving again...Remember how it was going extinct due to global warming? Climate change happens, but it's not a dire consequence the zealots will have one believe"
2022-09-30 22:54:31+00:00,RidaKMirza,"I remember the following during my 51 years on Earth.

1 - Impending ice age.
2 - Hole in the ozone layer.
3 - Acid Rain.
4 - Global Warming.
5 - Climate Change.

I’m bored of the fear mongering. It does not work anymore.

Be a good person and take care of the area in arms length"
2022-09-30 22:54:14+00:00,jamescarr2161,@NPR With Global warming people may want to consider moving inland.
2022-09-30 22:53:35+00:00,lexiesmiith,It’s really going to be October 1st tomorrow and 85 degrees outside 😶 global warming you’re getting scary. Like I live in Oregon… 85 DEGREES IN OCTOBER?!
2022-09-30 22:52:47+00:00,DixonThompson2,@washingtonpost People are dying in Florida because he spent his time fight culture wars instead of protecting g his state from an anticipated natural disaster there is no substitute for good government
2022-09-30 22:52:30+00:00,starstuffonadot,@girlandkat What is a Tohoku if I may ask? Name of a natural disaster?
2022-09-30 22:52:13+00:00,Ineversaidthat3,"@Christi42365101 @BillyJonesGolf @NickAdamsinUSA Have you EVER read a book Christian? Like ever? How about, have you ever watched a disaster movie? As silly as they are they at least truthfully explain some shit. Global warming doesn’t mean it’s hotter outside… Nevermind, it’s like explaining 3D to a blind man."
2022-09-30 22:52:08+00:00,KnifeMackthe,@LesEmpiresMaya @mirandadevine Spot on. that’s my point. White supremacy is trash. Pls don’t misconstrue my Tweet. It’s about progressives using a natural disaster to favor one over another. That foments racism.
2022-09-30 22:51:52+00:00,JamieDuffDevOPs,@MrMatthewTodd It was a hurricane not global warming
2022-09-30 22:51:29+00:00,habbernack,@lavern_spicer There's been global warming since the last ice age otherwise we'd still be in the ice age.
2022-09-30 22:51:22+00:00,iamreddave,"@Devonian1342 @janedoe966 Natural manmade? As in ""natural Anthropogenic global warming"" is confusing to me"
2022-09-30 22:50:50+00:00,JachalHudgens,"@davidhogg111 Exploiting a natural disaster?. How fitting for you
#HurricaneIan #Florida #DeSantis2024"
2022-09-30 22:50:39+00:00,Noyb2021,@MSNBC Lol. Nice try.  All he is doing is leading our state… and he’s doing it well. The federal monies? Go to any state that has a natural disaster. 🙄
2022-09-30 22:50:02+00:00,Vantraxel,"@catturd2 Insurance, the same low cost loans every natural disaster area gets from government. You just say stupid shit all the time.  When you selling stuff at 40 year highs at your “business” why would rebuilding be any worse as its high prices all around"
2022-09-30 22:49:47+00:00,avlanglican,@JoelMonterrey8 @11bCombatvet @RyanAFournier This is verifiably true in every case of every person in a natural disaster?
2022-09-30 22:48:55+00:00,gonegriII,local woman discovers global warming
2022-09-30 22:48:50+00:00,noisefy,@jasonkilanski @DomaiForeman I'm not sure which part of my previous tweet you misunderstood. I am very aware of what you require as 'evidence' for global warming
2022-09-30 22:47:57+00:00,ECOTerminator,Hola idiotas. Global warming isn't a prediction. It is happening. stoopid
2022-09-30 22:47:17+00:00,Legally___Shayy,@_mariahxoxox Using a natural disaster for clout is disrespectful af! You’re disgusting!
2022-09-30 22:47:12+00:00,martycorden,"@ladbible Page 7 section 34D ""in the event of lightning hitting the plane you will be charged an additional £35.99 to cover natural disaster costs"""
2022-09-30 22:47:00+00:00,Intrepid3771,@ninaturner Your party un-canceled it under the cover of a natural disaster. Good job
2022-09-30 22:46:58+00:00,SPeabody1,@FrankieJay__ @GhostPanther Global warming is brought to you by Your Government!
2022-09-30 22:46:56+00:00,JizzleSzn513,@hdelgado_ox @Jerzey_18 @SeanWalsh03 @TheUSFWizard A few days ago when the natural disaster was approaching you seemed more worried about not having to hear about fellow central fans complaining about the attendance Harry. Which is it?
2022-09-30 22:46:40+00:00,nbcfrom253,"@davidhogg111 It was a natural disaster, not a leadership disaster like all those peaceful protesters in those blue states."
2022-09-30 22:46:24+00:00,MarjjahJabon,"CLIMATE CHANGE IS NORMAL NOT ANTHROPOGENIC
As UN, Al Gore, Gates, Biden and their claims continue to be proven false, scientists are now beginning to call them and all other global warming alarmists liars."
2022-09-30 22:45:33+00:00,Ashaldaron,"Physically disgusting. No talent. Perversion of ideals, and most importantly, she can just be uploaded to THE LATEST THING at any given moment.

Surprised she hasn't held a global warming benefit concert for marginalized POC in Kiev yet.

Maybe next month"
2022-09-30 22:45:05+00:00,OvertIntent,@dancer_carole @RyanAFournier She also admits that all of us aren't equal &amp; equitable distribution of resources to help natural disaster victims must be based on the notion of skin color because she assumes most colored people lack the ability &amp; resources to help themselves without government intervention. 😔
2022-09-30 22:44:33+00:00,LindaFe01675559,"I feel so badly for the people impacted by Hurricane Ian, I don’t know how the people in Fort Myers will ever recover. The news keeps calling it a thousand year storm, but with global warming getting worse by the day, I think these types of storms will be the new normal."
2022-09-30 22:44:28+00:00,Filipinoskillz,"@WarintheFuture Ww1 and Ww2 was a war on communism. Ww3 is a war on energy. Global warming, gas vs electric"
2022-09-30 22:44:17+00:00,btmetzger,"@AsTheWorldBurnz @RyanAFournier Now, do I believe this idea of distributing natural disaster aid based on “equity” would be something the Biden Admin would do if they could?  Yes.  

Do I think they will (or even could) do that?  No."
2022-09-30 22:44:07+00:00,Kriscionka,"@RyanAFournier @ChuckCallesto Harris qualified to define equity across a natural disaster?
Wouldn't you think that first responders would get priority if resources?
The OBiden administration is full of illogical thinking. This is what has been elected or was there some kind of neuroleptic implosion?"
2022-09-30 22:43:53+00:00,NotWoke12404,@Maeve60980049 @CBSNews Of course you do. Have you ever lost everything in a natural disaster?
2022-09-30 22:43:30+00:00,insane_mickey,@RyanAFournier @Braveheart_USA Using a natural disaster to distribute wealth.
2022-09-30 22:43:06+00:00,jasonkilanski,"@DomaiForeman @noisefy Nothing about any of these predictions actually works.

There is NO place that says, ""I remember years ago when we used to get snow. Damn you global warming.""

This cult draws in naive people that ignore obvious observable evidence."
2022-09-30 22:42:27+00:00,hdelgado_ox,@Jerzey_18 @SeanWalsh03 @RealDeal0321 @TheUSFWizard Pretty sure mine was about the JV dig at the school trying to recover from a natural disaster where multiple people died but ya sure
2022-09-30 22:41:31+00:00,Michaelnonine9,"@Chicago1Ray It's definitely top 3. I also think, climate change which includes global warming and cooling/acid rain/carbon footprint is top 3 also. I still think, the lefty elites, bought and brought covid to us on purpose!! Hard to call the sickness a hoax. The restrictions are/were a hoax!"
2022-09-30 22:41:01+00:00,MarilCosta4,@RonFilipkowski Why is it that so many Republicans automatically think of getting firearms in the midst of a natural disaster? Most people come together to help each other in a disaster. They don’t start shooting each other. What is wrong with these folk?
